Timestamp,Time,Source,Destination,Packet_length,Payload_length,Sequence_number,Mac,Src_device,Dst_device,Burst,Gap
1611574829,2021-01-25 06:40:29,0x000087b8,0x00000000,53,16,224,24:fd:5b:00:01:07:18:e8,ZED,ZC,1,299
1611574829,2021-01-25 06:40:29,0x00000000,0x000087b8,45,8,209,24:fd:5b:00:00:02:1d:72,ZC,ZED,1,299
