Timestamp,Time,Source,Destination,Packet_length,Payload_length,Sequence_number,Mac,Src_device,Dst_device,Burst,Gap
1611789687,2021-01-27 18:21:27,0x00008616,0x00000000,52,15,56,b0:ce:18:14:03:3b:30:23,ZED,ZC,1,300
1611789687,2021-01-27 18:21:27,0x00000000,0x00008616,45,8,249,24:fd:5b:00:00:02:1d:72,ZC,ZED,1,300
