Timestamp,Time,Source,Destination,Packet_length,Payload_length,Sequence_number,Mac,Src_device,Dst_device,Burst,Gap
1611799138,2021-01-27 20:58:58,0x000098bb,0x00000000,53,16,213,ec:1b:bd:ff:fe:c2:97:8e,ZR,ZC,5,11
1611799139,2021-01-27 20:58:59,0x00000000,0x000098bb,45,8,117,90:fd:9f:ff:fe:68:e7:6a,ZC,ZR,5,11
