Timestamp,Time,Source,Destination,Packet_length,Payload_length,Sequence_number,Mac,Src_device,Dst_device,Burst,Gap
1611807386,2021-01-27 23:16:26,0x00000000,0x0000d844,50,13,179,90:fd:9f:ff:fe:68:e7:6a,ZC,ZR,1,582
1611807386,2021-01-27 23:16:26,0x0000d844,0x00000000,53,16,234,24:fd:5b:00:01:04:50:a5,ZR,ZC,1,582
1611807386,2021-01-27 23:16:26,0x0000d844,0x00000000,45,8,236,24:fd:5b:00:01:04:50:a5,ZR,ZC,1,582
1611807386,2021-01-27 23:16:26,0x00000000,0x0000d844,45,8,59,90:fd:9f:ff:fe:68:e7:6a,ZC,ZR,1,582
