Timestamp,Time,Source,Destination,Packet_length,Payload_length,Sequence_number,Mac,Src_device,Dst_device,Burst,Gap
1611900684,2021-01-29 01:11:24,0x00009691,0x00000001,52,15,146,f0:d1:b8:00:00:01:fe:36,ZR,ZR,1,301
1611900684,2021-01-29 01:11:24,0x00000001,0x00009691,45,8,177,84:18:26:00:00:8d:d5:34,ZR,ZR,1,301
1611900684,2021-01-29 01:11:24,0x00000001,0x00009691,50,13,178,84:18:26:00:00:8d:d5:34,ZR,ZR,1,301
