Timestamp,Time,Source,Destination,Packet_length,Payload_length,Sequence_number,Mac,Src_device,Dst_device,Burst,Gap
1611811828,2021-01-28 00:30:28,0x00006edf,0x00000000,48,11,235,28:6d:97:00:01:11:01:c1,ZED,ZC,1,303
1611811828,2021-01-28 00:30:28,0x00000000,0x00006edf,45,8,111,90:fd:9f:ff:fe:68:e7:6a,ZC,ZED,1,303
1611811828,2021-01-28 00:30:28,0x00000000,0x00006edf,51,14,113,90:fd:9f:ff:fe:68:e7:6a,ZC,ZED,1,303
1611811828,2021-01-28 00:30:28,0x00006edf,0x00000000,50,13,237,28:6d:97:00:01:11:01:c1,ZED,ZC,1,303
1611811828,2021-01-28 00:30:28,0x00006edf,0x00000000,45,8,238,28:6d:97:00:01:11:01:c1,ZED,ZC,1,303
1611811829,2021-01-28 00:30:29,0x00000000,0x00006edf,45,8,114,90:fd:9f:ff:fe:68:e7:6a,ZC,ZED,1,303
