Timestamp,Time,Source,Destination,Packet_length,Payload_length,Sequence_number,Mac,Src_device,Dst_device,Burst,Gap
1611913798,2021-01-29 04:49:58,0x000047ac,0x00000000,54,17,62,b0:ce:18:14:00:01:2a:02,ZED,ZC,1,301
1611913798,2021-01-29 04:49:58,0x00000000,0x000047ac,45,8,162,b0:ce:18:27:9f:e4:00:00,ZC,ZED,1,301
