Timestamp,Time,Source,Destination,Packet_length,Payload_length,Sequence_number,Mac,Src_device,Dst_device,Burst,Gap
1611914820,2021-01-29 05:07:00,0x000047ac,0x00000000,52,15,76,b0:ce:18:14:00:01:2a:02,ZED,ZC,7,1624
1611914820,2021-01-29 05:07:00,0x00000000,0x000047ac,45,8,253,b0:ce:18:27:9f:e4:00:00,ZC,ZED,7,1624
