Timestamp,Time,Source,Destination,Packet_length,Payload_length,Sequence_number,Mac,Src_device,Dst_device,Burst,Gap
1611914827,2021-01-29 05:07:07,0x000005b8,0x00000000,52,15,177,b0:ce:18:14:03:3b:30:23,ZED,ZC,5,1634
1611914827,2021-01-29 05:07:07,0x00000000,0x000005b8,45,8,254,b0:ce:18:27:9f:e4:00:00,ZC,ZED,5,1634
