Timestamp,Time,Source,Destination,Packet_length,Payload_length,Sequence_number,Mac,Src_device,Dst_device,Burst,Gap
1611914360,2021-01-29 04:59:20,0x000005b8,0x00000000,57,20,171,b0:ce:18:14:03:3b:30:23,ZED,ZC,2,1210
1611914360,2021-01-29 04:59:20,0x00000000,0x000005b8,45,8,212,b0:ce:18:27:9f:e4:00:00,ZC,ZED,2,1210
