Timestamp,Time,Source,Destination,Packet_length,Payload_length,Sequence_number,Mac,Src_device,Dst_device,Burst,Gap
1611914067,2021-01-29 04:54:27,0x000005b8,0x00000000,54,17,169,b0:ce:18:14:03:3b:30:23,ZED,ZC,1,302
1611914067,2021-01-29 04:54:27,0x00000000,0x000005b8,45,8,185,b0:ce:18:27:9f:e4:00:00,ZC,ZED,1,302
